Country,Injury Severity,Aircraft Damage,Aircraft Category,Make,Model,Amateur Built,Engines Count,Engine Type,Purpose of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Report Status,Event Date,Latitude,Longitude,Amateur Built Category,Total Passengers,Aircraft Damage Severity,Average Uninjured Rate,Average Fatality Rate,Average Serious Rate,Average Minor Rate,Month
United States,Non-Fatal,Destroyed,Airplane,Mooney,M20J,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982-01-30,,,No,4.0,3,1.0,0.0,0.0,0.0,1
United States,Fatal,Substantial,Airplane,Cessna,TR182,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-01-30,,,No,1.0,2,0.0,1.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Aeronca,7AC,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-01-30,,,No,1.0,2,1.0,0.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,177B,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-01-30,,,No,2.0,2,1.0,0.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-01-30,,,No,3.0,2,1.0,0.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-01-30,,,No,1.0,2,1.0,0.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,182L,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-01-30,,,No,2.0,2,1.0,0.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-01-30,,,No,3.0,2,1.0,0.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Probable Cause,1982-01-31,,,No,2.0,2,0.5,0.0,0.0,0.5,1
United States,Non-Fatal,Substantial,Airplane,Beech,36,0,1.0,Reciprocating,Business,0.0,1.0,0.0,1.0,IMC,Probable Cause,1982-01-31,,,No,2.0,2,0.5,0.0,0.5,0.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,152,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982-01-31,,,No,1.0,2,0.0,0.0,0.0,1.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,180K,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-01-31,,,No,3.0,2,1.0,0.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-01-31,,,No,2.0,2,1.0,0.0,0.0,0.0,1
United States,Fatal,Destroyed,Airplane,Cessna,182,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-01,,,No,2.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,TR182,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-01,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,P206,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-01,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Grumman,1159,0,2.0,Turbo Jet,Business,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982-02-01,,,No,4.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Cessna,150G,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-02,,,No,2.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,U206G,0,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-02,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,T210N,0,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-02,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Smith miniplane,BK-1,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-02,,,Yes,1.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Mooney,M20J,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-03,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Mitsubishi,MU2B-40,0,2.0,Turbo Prop,Business,0.0,0.0,6.0,0.0,IMC,Probable Cause,1982-02-03,,,No,6.0,3,0.0,0.0,0.0,1.0,2
United States,Non-Fatal,Substantial,Airplane,Taylorcraft,F19,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-03,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Piper,PA-28,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-05,,,No,2.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,T210L,1,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,1982-02-05,,,Yes,1.0,2,0.0,0.0,1.0,0.0,2
United States,Non-Fatal,Minor,Airplane,Bellanca,7KCAB,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-06,,,No,3.0,1,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-06,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,180,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-06,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-06,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Ercoupe,415-C,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-06,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,182H,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-06,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Piper,PA-24-180,0,1.0,Reciprocating,Personal,8.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-07,,,No,8.0,3,0.0,1.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Cessna,182B,0,1.0,Reciprocating,Personal,8.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-07,,,No,8.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Piper,PA-28-140,1,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Probable Cause,1982-02-07,,,Yes,4.0,3,0.0,0.0,1.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Rockwell comdr,112TCA,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,1982-02-07,,,No,1.0,2,0.0,0.0,1.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Bellanca,7KCAB,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,1982-02-07,,,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Probable Cause,1982-02-07,,,No,5.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,0,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-07,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982-02-07,,,No,4.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-08,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Cessna,C-172,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982-02-08,,,No,1.0,3,0.0,0.0,0.0,1.0,2
United States,Fatal,Substantial,Airplane,Piper,PA-18A-150,0,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-08,,,No,1.0,2,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-201,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,IMC,Probable Cause,1982-02-08,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,182P,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982-02-08,,,No,1.0,2,0.0,0.0,0.0,1.0,2
United States,Fatal,Destroyed,Airplane,Beech,V35A,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-09,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,310R,0,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-09,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-09,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,402B,0,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,Probable Cause,1982-02-09,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Cessna,310,0,2.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Probable Cause,1982-02-10,,,No,2.0,3,0.0,0.0,1.0,0.0,2
United States,Fatal,Destroyed,Airplane,Beech,95-C55,0,2.0,Reciprocating,Business,2.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-10,,,No,2.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172K,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-10,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,421B,0,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-10,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,401,0,2.0,Reciprocating,Business,0.0,0.0,0.0,5.0,VMC,Probable Cause,1982-02-10,,,No,5.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Piper,PA-24-250,0,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Probable Cause,1982-02-12,,,No,4.0,3,0.0,0.0,1.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Howard aircraft corp.,500,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982-02-12,,,No,4.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Cessna,172K,0,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-13,,,No,4.0,3,0.0,1.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Piper,PA-34,0,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-13,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Rockwell,112A,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-13,,,No,2.0,3,0.0,1.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Beech,J35,0,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-13,,,No,4.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,150,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-13,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Aeronca,7AC,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Probable Cause,1982-02-13,,,No,2.0,2,0.5,0.0,0.0,0.5,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-13,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,UNK,Probable Cause,1982-02-13,,,No,2.0,2,0.5,0.0,0.0,0.5,2
United States,Non-Fatal,Substantial,Airplane,Cessna,150,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982-02-13,,,No,1.0,2,0.0,0.0,0.0,1.0,2
United States,Fatal,Destroyed,Airplane,Aeronca,7EC,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-14,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Cessna,150,0,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Probable Cause,1982-02-14,,,No,2.0,3,0.0,0.0,1.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Bellanca,17-30A,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-14,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-14,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-14,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982-02-14,,,No,4.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Substantial,Airplane,Porterfield,CP-65,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-14,,,No,2.0,2,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-161,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982-02-14,,,No,4.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-15,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-151,0,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,Probable Cause,1982-02-15,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-151,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-15,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Beech,35,0,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-15,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28R-180,0,1.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,IMC,Probable Cause,1982-02-15,,,No,3.0,2,0.0,0.0,0.3333333333333333,0.6666666666666666,2
United States,Non-Fatal,Substantial,Airplane,Bellanca,8GCBC,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982-02-15,,,No,1.0,2,0.0,0.0,0.0,1.0,2
Puerto rico,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-15,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Piper,PA-31T2,0,2.0,Turbo Prop,Business,8.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-16,,,No,8.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Beech,90,0,2.0,Turbo Prop,Personal,0.0,0.0,0.0,4.0,IMC,Probable Cause,1982-02-16,,,No,4.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172M,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-17,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28RT-201T,0,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,IMC,Probable Cause,1982-02-17,,,No,1.0,2,0.0,0.0,1.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Bellanca,7ECA,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-17,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,177RG,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-17,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,210,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-17,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,210,0,1.0,Reciprocating,Business,0.0,0.0,2.0,0.0,IMC,Probable Cause,1982-02-17,,,No,2.0,2,0.0,0.0,0.0,1.0,2
United States,Fatal,Destroyed,Airplane,Beech,A36,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-18,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Piper,PA-28-140,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-18,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,T210N,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-18,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Great lakes,2T1A-2,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-18,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-44-180T,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,IMC,Probable Cause,1982-02-19,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Quickie,,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-19,,,Yes,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172H,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-19,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172A,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,UNK,Probable Cause,1982-02-19,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Beech,58,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Probable Cause,1982-02-19,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Pitts,51,1,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1982-02-20,,,Yes,1.0,3,0.0,0.0,0.0,1.0,2
United States,Fatal,Destroyed,Airplane,Cessna,172L,0,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,Probable Cause,1982-02-20,,,No,2.0,3,0.0,0.5,0.5,0.0,2
United States,Fatal,Destroyed,Airplane,Cessna,182Q,1,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-20,,,Yes,2.0,3,0.0,1.0,0.0,0.0,2
United States,Fatal,Destroyed,Airplane,Piper,PA-36-375,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-20,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-20,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,150M,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-20,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,140,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-20,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Beech,56TC,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-20,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Grumman,G-21A,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-20,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Piper,PA-22-150,0,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Probable Cause,1982-02-21,,,No,2.0,3,0.0,0.0,1.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Piper,PA-28-181,0,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Probable Cause,1982-02-21,,,No,4.0,3,0.0,0.0,1.0,0.0,2
United States,Fatal,Destroyed,Airplane,Piper,PA-28-180,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,UNK,Probable Cause,1982-02-21,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Grumman,AA-5A,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1982-02-21,,,No,4.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-301T,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-21,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,VMC,Probable Cause,1982-02-21,,,No,4.0,2,0.75,0.0,0.0,0.25,2
United States,Non-Fatal,Substantial,Airplane,Mooney,M-20C,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Probable Cause,1982-02-21,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Fatal,Substantial,Airplane,Bellanca,7GCBC,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-21,,,No,2.0,2,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-21,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Bellanca,8KCAB,0,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Probable Cause,1982-02-21,,,No,2.0,2,0.0,0.0,0.5,0.5,2
United States,Fatal,Destroyed,Airplane,Bellanca,14-19-3A,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1982-02-22,,,No,2.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,421C,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,Probable Cause,1982-02-22,,,No,6.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,0,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-22,,,No,2.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,180,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-22,,,No,1.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-60/601P,0,2.0,Reciprocating,Business,0.0,0.0,0.0,3.0,IMC,Probable Cause,1982-02-23,,,No,3.0,2,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,152II,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1982-02-23,,,No,1.0,2,1.0,0.0,0.0,0.0,2
Atlantic ocean,Non-Fatal,Destroyed,Airplane,Cessna,210,0,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Probable Cause,1982-02-23,,,No,2.0,3,0.0,0.0,1.0,0.0,2
United States,Fatal,Destroyed,Airplane,Beech,BE-95-C55,0,2.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Probable Cause,1982-02-24,,,No,1.0,3,0.0,1.0,0.0,0.0,2
United States,Non-Fatal,Destroyed,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1982-02-24,,,No,3.0,3,1.0,0.0,0.0,0.0,2
United States,Non-Fatal,Substantial,Airplane,Cessna,310Q,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Probable Cause,1982-02-24,,,No,2.0,2,1.0,0.0,0.0,0.0,2
